the_geom,cartodb_id,ratio,field_6,people_total_f,people_total_m,people_total,village,site_id
,746,0.503768844221106,401.00,685,796,"1,481.00",上天里,瑞芳區
,747,0.103277060575968,104.00,901,1007,"1,908.00",吉慶里,瑞芳區
,748,0.0907543959160522,160.00,1725,1763,"3,488.00",吉安里,瑞芳區
,749,0.109880749574106,129.00,1107,1174,"2,281.00",傑魚里,瑞芳區
,750,0.602006688963211,180.00,229,299,528.00,猴硐里,瑞芳區
,751,1.99411764705882,339.00,149,170,319.00,光復里,瑞芳區
,752,1.03664921465969,198.00,134,191,325.00,弓橋里,瑞芳區
,753,0.377551020408163,37.00,80,98,178.00,碩仁里,瑞芳區
,754,0.0384615384615385,10.00,247,260,507.00,基山里,瑞芳區
,755,0.118110236220472,30.00,233,254,487.00,永慶里,瑞芳區
,756,0.0691489361702128,13.00,171,188,359.00,崇文里,瑞芳區
,757,0.336538461538462,35.00,84,104,188.00,福住里,瑞芳區
,758,0.164102564102564,32.00,190,195,385.00,頌德里,瑞芳區
,759,0.100456621004566,22.00,177,219,396.00,新山里,瑞芳區
,760,0.163461538461538,17.00,93,104,197.00,瓜山里,瑞芳區
,761,0.266129032258065,33.00,98,124,222.00,銅山里,瑞芳區
,762,0.0984455958549223,19.00,167,193,360.00,石山里,瑞芳區
,763,0.12987012987013,20.00,162,154,316.00,濓新里,瑞芳區
,764,0.155102040816327,38.00,281,245,526.00,濓洞里,瑞芳區
,765,0.0272435897435897,17.00,729,624,"1,353.00",海濱里,瑞芳區
,766,0.034327009936766,38.00,1152,1107,"2,259.00",瑞濱里,瑞芳區
,767,0.127596439169139,86.00,734,674,"1,408.00",深澳里,瑞芳區
,768,1.13422818791946,169.00,137,149,286.00,南雅里,瑞芳區
,769,0.17184265010352,83.00,488,483,971.00,鼻頭里,瑞芳區
,770,0.0109170305676856,20.00,1803,1832,"3,635.00",新峰里,瑞芳區
,771,0.0195583596214511,62.00,2356,3170,"5,526.00",埤塘里,土城區
,772,0.302238805970149,324.00,1112,1072,"2,184.00",土城里,土城區
,773,0.182640750670241,545.00,3125,2984,"6,109.00",員林里,土城區
,774,0.0925291295407814,270.00,2995,2918,"5,913.00",員仁里,土城區
,775,0.840800762631077,882.00,1103,1049,"2,152.00",長風里,土城區
,776,0.291242362525458,715.00,2475,2455,"4,930.00",日新里,土城區
,777,0.145527369826435,436.00,3106,2996,"6,102.00",日和里,土城區
,778,0.300094966761633,632.00,2140,2106,"4,246.00",貨饒里,土城區
,779,0.431658878504673,739.00,1803,1712,"3,515.00",柑林里,土城區
,780,0.136259191176471,593.00,4641,4352,"8,993.00",埤林里,土城區
,781,0.298773006134969,487.00,1696,1630,"3,326.00",瑞興里,土城區
,782,0.361722488038278,"1,512.00",4382,4180,"8,562.00",清水里,土城區
,783,0.126540426810941,421.00,3212,3327,"6,539.00",清和里,土城區
,784,0.488927485887972,"1,126.00",2401,2303,"4,704.00",永豐里,土城區
,785,0.76341730558598,697.00,815,913,"1,728.00",清化里,土城區
,786,0.188170563961486,684.00,3712,3635,"7,347.00",清溪里,土城區
,787,0.0483994878361076,189.00,3988,3905,"7,893.00",峯廷里,土城區
,788,0.282436492761541,"1,034.00",3726,3661,"7,387.00",平和里,土城區
,789,0.357115160915083,921.00,2579,2579,"5,158.00",廷寮里,土城區
,790,0.378656126482213,958.00,2515,2530,"5,045.00",大安里,土城區
,791,0.148931280165479,648.00,4413,4351,"8,764.00",永寧里,土城區
,792,0.268533772652389,652.00,2323,2428,"4,751.00",沛陂里,土城區
,793,0.393302180685358,"1,010.00",2614,2568,"5,182.00",頂埔里,土城區
,794,0.214022140221402,580.00,2684,2710,"5,394.00",頂福里,土城區
,795,0.426470588235294,609.00,1563,1428,"2,991.00",頂新里,土城區
,796,0.605586592178771,542.00,849,895,"1,744.00",祖田里,土城區
,797,0.18232454511697,491.00,2779,2693,"5,472.00",樂利里,土城區
,798,0.0585432266848196,172.00,3018,2938,"5,956.00",廣福里,土城區
,799,0.427480916030534,784.00,1977,1834,"3,811.00",學府里,土城區
,800,0.424154987633965,"1,029.00",2392,2426,"4,818.00",延壽里,土城區
,801,0.211523588553751,547.00,2647,2586,"5,233.00",安和里,土城區
,802,0.347248576850095,549.00,1622,1581,"3,203.00",青雲里,土城區
,803,0.226821758467328,663.00,2877,2923,"5,800.00",員福里,土城區
,804,0.178602243313201,414.00,2278,2318,"4,596.00",延吉里,土城區
,805,0.342127659574468,804.00,2417,2350,"4,767.00",復興里,土城區
,806,0.170886075949367,486.00,2952,2844,"5,796.00",裕生里,土城區
,807,0.296964364276287,675.00,2341,2273,"4,614.00",員信里,土城區
,808,0.281478770131772,769.00,2816,2732,"5,548.00",永富里,土城區
,809,0.378441710603398,646.00,1739,1707,"3,446.00",學成里,土城區
,810,0.202677459526775,651.00,3547,3212,"6,759.00",延和里,土城區
,811,0.320672478206725,515.00,1840,1606,"3,446.00",中正里,土城區
,812,0.355939169749281,866.00,2631,2433,"5,064.00",學士里,土城區
,813,0.1644128113879,462.00,3213,2810,"6,023.00",明德里,土城區
,814,0.51176133103844,892.00,1937,1743,"3,680.00",廣興里,土城區
,815,0.666871921182266,"1,083.00",1598,1624,"3,222.00",青山里,土城區
,816,0.177698076296055,545.00,3371,3067,"6,438.00",金城里,土城區
,817,0.17885816235504,401.00,2212,2242,"4,454.00",延祿里,土城區
,818,0.133015531293249,865.00,7068,6503,"13,571.00",正義里,蘆洲區
,819,0.175131348511384,500.00,2972,2855,"5,827.00",中原里,蘆洲區
,820,0.928941176470588,"1,974.00",2100,2125,"4,225.00",中路里,蘆洲區
,821,0.292056074766355,750.00,2817,2568,"5,385.00",光華里,蘆洲區
,822,0.261086198305929,524.00,2029,2007,"4,036.00",保佑里,蘆洲區
,823,0.125669931620773,680.00,5616,5411,"11,027.00",水湳里,蘆洲區
,824,0.148765432098765,482.00,3413,3240,"6,653.00",樓厝里,蘆洲區
,825,0.544401544401544,"1,551.00",2988,2849,"5,837.00",鷺江里,蘆洲區
,826,0.278787878787879,874.00,3301,3135,"6,436.00",恆德里,蘆洲區
,827,0.484280532043531,801.00,1739,1654,"3,393.00",溪墘里,蘆洲區
,828,0.499440089585666,892.00,1775,1786,"3,561.00",樹德里,蘆洲區
,829,0.283734500364697,389.00,1412,1371,"2,783.00",保和里,蘆洲區
,830,0.43048128342246,483.00,1170,1122,"2,292.00",仁復里,蘆洲區
,831,0.196960841613092,337.00,1843,1711,"3,554.00",得勝里,蘆洲區
,832,0.0932120818447548,287.00,3206,3079,"6,285.00",南港里,蘆洲區
,833,0.129547471162378,438.00,3353,3381,"6,734.00",永樂里,蘆洲區
,834,0.225299828669332,789.00,3785,3502,"7,287.00",永康里,蘆洲區
,835,0.421940928270042,900.00,2140,2133,"4,273.00",信義里,蘆洲區
,836,0.305327868852459,894.00,3096,2928,"6,024.00",玉清里,蘆洲區
,837,0.283209351753454,533.00,1872,1882,"3,754.00",復興里,蘆洲區
,838,0.162027420024927,780.00,4956,4814,"9,770.00",水河里,蘆洲區
,839,0.149275362318841,412.00,2801,2760,"5,561.00",仁愛里,蘆洲區
,840,0.723170731707317,"1,186.00",1732,1640,"3,372.00",忠義里,蘆洲區
,841,0.267570460221192,750.00,2880,2803,"5,683.00",九芎里,蘆洲區
,842,0.230366492146597,396.00,1777,1719,"3,496.00",中華里,蘆洲區
,843,0.451754385964912,721.00,1652,1596,"3,248.00",得仁里,蘆洲區
,844,0.157858136300417,454.00,2904,2876,"5,780.00",仁德里,蘆洲區
,845,0.136624957727426,404.00,2535,2957,"5,492.00",仁義里,蘆洲區
,846,0.300347893312717,777.00,2641,2587,"5,228.00",光明里,蘆洲區
,847,0.458333333333333,660.00,1422,1440,"2,862.00",保新里,蘆洲區
,848,0.234065934065934,639.00,2733,2730,"5,463.00",長安里,蘆洲區
,849,0.248266296809986,358.00,1451,1442,"2,893.00",民和里,蘆洲區
,850,0.510457010069713,659.00,1311,1291,"2,602.00",忠孝里,蘆洲區
,851,0.21850273889227,359.00,1752,1643,"3,395.00",福安里,蘆洲區
,852,0.139490687951349,367.00,2787,2631,"5,418.00",永安里,蘆洲區
,853,0.20171867933062,446.00,2229,2211,"4,440.00",延平里,蘆洲區
,854,0.177394438722966,689.00,4145,3884,"8,029.00",成功里,蘆洲區
,855,0.225875320239112,529.00,2382,2342,"4,724.00",永德里,蘆洲區
,856,0.397714285714286,"1,044.00",2431,2625,"5,056.00",興珍里,五股區
,857,0.96875,651.00,610,672,"1,282.00",更寮里,五股區
,858,0.339250493096647,688.00,1991,2028,"4,019.00",集福里,五股區
,859,0.139976275207592,118.00,692,843,"1,535.00",觀音里,五股區
,860,0.127619643415702,408.00,3050,3197,"6,247.00",成州里,五股區
,861,0.0423514538558786,134.00,3046,3164,"6,210.00",成功里,五股區
,862,0.722602739726027,633.00,699,876,"1,575.00",五龍里,五股區
,863,0.308236272878536,741.00,2237,2404,"4,641.00",五股里,五股區
,864,0.0762886597938144,148.00,1896,1940,"3,836.00",五福里,五股區
,865,0.194494748279609,537.00,2811,2761,"5,572.00",德音里,五股區
,866,0.35702614379085,437.00,1278,1224,"2,502.00",陸一里,五股區
,867,0.504218040233615,777.00,1638,1541,"3,179.00",貿商里,五股區
,868,0.137298747763864,307.00,2382,2236,"4,618.00",德泰里,五股區
,869,0.266500622665006,428.00,1569,1606,"3,175.00",成德里,五股區
,870,0.252566735112936,492.00,2010,1948,"3,958.00",六福里,五股區
,871,0.146161417322835,297.00,2048,2032,"4,080.00",集賢里,五股區
,872,0.279279279279279,496.00,1784,1776,"3,560.00",民義里,五股區
,873,0.125102207686018,459.00,3541,3669,"7,210.00",成泰里,五股區
,874,0.111002683581361,455.00,4120,4099,"8,219.00",水碓里,五股區
,875,0.578320428826683,971.00,1686,1679,"3,365.00",福德里,五股區
,876,1.88675958188153,"1,083.00",488,574,"1,062.00",大科里,泰山區
,877,0.201703033528473,379.00,1913,1879,"3,792.00",黎明里,泰山區
,878,0.0288920056100982,103.00,3555,3565,"7,120.00",山腳里,泰山區
,879,0.279947916666667,430.00,1501,1536,"3,037.00",福泰里,泰山區
,880,0.358704793944491,853.00,2347,2378,"4,725.00",楓樹里,泰山區
,881,0.145968489341983,315.00,2229,2158,"4,387.00",同榮里,泰山區
,882,0.233252623083132,578.00,2477,2478,"4,955.00",義學里,泰山區
,883,0.305439330543933,584.00,1936,1912,"3,848.00",明志里,泰山區
,884,0.313350125944584,622.00,2032,1985,"4,017.00",貴子里,泰山區
,885,0.206039755351682,539.00,2615,2616,"5,231.00",貴和里,泰山區
,886,0.273562107298212,566.00,2171,2069,"4,240.00",同興里,泰山區
,887,0.151892994785763,670.00,4397,4411,"8,808.00",義仁里,泰山區
,888,0.480383609415868,551.00,1175,1147,"2,322.00",泰友里,泰山區
,889,0.706401766004415,"1,280.00",1804,1812,"3,616.00",新明里,泰山區
,890,0.161157024793388,312.00,1998,1936,"3,934.00",貴賢里,泰山區
,891,0.219958202716823,421.00,2002,1914,"3,916.00",福興里,泰山區
,892,0.126710166280783,602.00,5002,4751,"9,753.00",全興里,泰山區
,893,0.237340378687803,539.00,2248,2271,"4,519.00",東林里,林口區
,894,0.445288229202623,"1,290.00",3003,2897,"5,900.00",林口里,林口區
,895,0.106982441812985,524.00,4934,4898,"9,832.00",西林里,林口區
,896,0.311693895098882,725.00,2334,2326,"4,660.00",菁湖里,林口區
,897,0.784810126582278,"1,674.00",2111,2133,"4,244.00",中湖里,林口區
,898,0.858902575587906,767.00,796,893,"1,689.00",湖北里,林口區
,899,0.0499068130047629,482.00,10454,9658,"20,112.00",湖南里,林口區
,900,0.0218996062992126,178.00,8920,8128,"17,048.00",南勢里,林口區
,901,1.19147621988882,"3,858.00",3361,3238,"6,599.00",東勢里,林口區
,902,5.43362831858407,"3,684.00",553,678,"1,231.00",頂福里,林口區
,903,1.28607918263091,"1,007.00",731,783,"1,514.00",下福里,林口區
,904,0.160344827586207,93.00,518,580,"1,098.00",嘉寶里,林口區
,905,0.252747252747253,138.00,478,546,"1,024.00",瑞平里,林口區
,906,0.106257378984652,90.00,848,847,"1,695.00",太平里,林口區
,907,0.0294890510948905,101.00,3838,3425,"7,263.00",仁愛里,林口區
,908,0.0387884070603617,178.00,5093,4589,"9,682.00",麗林里,林口區
,909,0.618148318747121,"1,342.00",2264,2171,"4,435.00",麗園里,林口區
,910,0.877771461057419,"1,544.00",1803,1759,"3,562.00",深坑里,深坑區
,911,0.528996865203762,675.00,1297,1276,"2,573.00",萬順里,深坑區
,912,0.316287878787879,501.00,1613,1584,"3,197.00",土庫里,深坑區
,913,0.2853470437018,333.00,1050,1167,"2,217.00",昇高里,深坑區
,914,1.23076923076923,448.00,279,364,643.00,阿柔里,深坑區
,915,0.102960102960103,320.00,3306,3108,"6,414.00",埔新里,深坑區
,916,0.0496046010064702,69.00,1362,1391,"2,753.00",萬福里,深坑區
,917,0.867761452031115,"1,004.00",1128,1157,"2,285.00",賴仲里,深坑區
,918,1.56862745098039,400.00,201,255,456.00,石碇里,石碇區
,919,0.802904564315353,387.00,405,482,887.00,潭邊里,石碇區
,920,0.10467706013363,47.00,344,449,793.00,隆盛里,石碇區
,921,0.206088992974239,88.00,325,427,752.00,烏塗里,石碇區
,922,0.356382978723404,67.00,169,188,357.00,彭山里,石碇區
,923,0.229249011857708,58.00,182,253,435.00,豐田里,石碇區
,924,0.0697050938337802,26.00,319,373,692.00,永定里,石碇區
,925,0.0546558704453441,27.00,357,494,851.00,中民里,石碇區
,927,0.4,66.00,144,165,309.00,豐林里,石碇區
,928,0.0597345132743363,27.00,435,452,887.00,永安里,石碇區
,929,0.0545774647887324,31.00,498,568,"1,066.00",格頭里,石碇區
,930,0.164179104477612,88.00,402,536,938.00,粗窟里,坪林區
,931,0.142668428005284,108.00,641,757,"1,398.00",坪林里,坪林區
,932,0.110957004160888,80.00,538,721,"1,259.00",大林里,坪林區
,933,0.649193548387097,161.00,215,248,463.00,石𥕢里,坪林區
,934,0.235412474849095,117.00,376,497,873.00,上德里,坪林區
,935,0.120320855614973,45.00,325,374,699.00,水德里,坪林區
,936,0.139004149377593,67.00,399,482,881.00,漁光里,坪林區
,937,0.302564102564103,59.00,167,195,362.00,八賢里,三芝區
,938,0.0165868042757095,45.00,2884,2713,"5,597.00",埔頭里,三芝區
,939,0.0500834724540902,30.00,545,599,"1,144.00",古庄里,三芝區
,940,1.23992322456814,646.00,455,521,976.00,新庄里,三芝區
,941,0.0341306100510615,127.00,3694,3721,"7,415.00",埔坪里,三芝區
,942,0.206896551724138,78.00,330,377,707.00,茂長里,三芝區
,943,2.24844720496894,724.00,228,322,550.00,橫山里,三芝區
,944,0.232905982905983,109.00,329,468,797.00,錫板里,三芝區
,945,0.0268863833477884,31.00,1108,1153,"2,261.00",後厝里,三芝區
,946,0.16043956043956,73.00,442,455,897.00,福德里,三芝區
,947,0.994428969359331,357.00,266,359,625.00,圓山里,三芝區
,948,0.362467866323907,141.00,297,389,686.00,店子里,三芝區
,949,0.0542005420054201,40.00,601,738,"1,339.00",興華里,三芝區
,950,0.0859916782246879,62.00,630,721,"1,351.00",德茂里,石門區
,951,0.177322074788902,147.00,837,829,"1,666.00",富基里,石門區
,952,0.0898617511520737,117.00,1270,1302,"2,572.00",老梅里,石門區
,953,0.224014336917563,125.00,452,558,"1,010.00",山溪里,石門區
,954,0.240506329113924,228.00,899,948,"1,847.00",石門里,石門區
,955,0.0912017167381974,85.00,878,932,"1,810.00",尖鹿里,石門區
,956,0.872641509433962,185.00,159,212,371.00,乾華里,石門區
,957,0.43609022556391,174.00,352,399,751.00,茂林里,石門區
,958,0.0664335664335664,38.00,541,572,"1,113.00",草里里,石門區
,959,0.0231966053748232,82.00,3788,3535,"7,323.00",龍源里,八里區
,960,0.0401084010840108,74.00,1762,1845,"3,607.00",米倉里,八里區
,961,0.623052959501558,"1,000.00",1540,1605,"3,145.00",大崁里,八里區
,962,0.216256157635468,439.00,2035,2030,"4,065.00",埤頭里,八里區
,963,0.357074109720886,371.00,1078,1039,"2,117.00",頂罟里,八里區
,964,0.112960436562074,414.00,3837,3665,"7,502.00",舊城里,八里區
,965,0.0892116182572614,215.00,2398,2410,"4,808.00",訊塘里,八里區
,966,0.785996055226825,797.00,965,1014,"1,979.00",荖阡里,八里區
,967,0.577680525164114,528.00,803,914,"1,717.00",長坑里,八里區
,968,0.225225225225225,200.00,857,888,"1,745.00",下罟里,八里區
,969,0.59919028340081,148.00,191,247,438.00,薯榔里,平溪區
,970,0.935064935064935,144.00,130,154,284.00,菁桐里,平溪區
,971,0.0986842105263158,15.00,122,152,274.00,白石里,平溪區
,972,0.0679245283018868,18.00,233,265,498.00,石底里,平溪區
,973,0.141843971631206,20.00,130,141,271.00,平溪里,平溪區
,974,0.0871794871794872,34.00,326,390,716.00,嶺腳里,平溪區
,975,0.0461538461538462,12.00,192,260,452.00,東勢里,平溪區
,976,0.555555555555556,50.00,68,90,158.00,望古里,平溪區
,977,0.108695652173913,25.00,160,230,390.00,南山里,平溪區
,978,0.168316831683168,17.00,84,101,185.00,平湖里,平溪區
,979,0.0826923076923077,43.00,438,520,958.00,十分里,平溪區
,980,0.0816326530612245,8.00,69,98,167.00,新寮里,平溪區
,981,0.168539325842697,45.00,266,267,533.00,雙溪里,雙溪區
,982,0.145161290322581,36.00,209,248,457.00,共和里,雙溪區
,983,0.168674698795181,84.00,407,498,905.00,新基里,雙溪區
,984,0.181818181818182,82.00,349,451,800.00,魚行里,雙溪區
,985,0.111969111969112,29.00,192,259,451.00,三港里,雙溪區
,986,0.150670794633643,146.00,894,969,"1,863.00",牡丹里,雙溪區
,987,0.129533678756477,25.00,165,193,358.00,三貂里,雙溪區
,988,0.182608695652174,105.00,500,575,"1,075.00",平林里,雙溪區
,989,0.110275689223058,44.00,312,399,711.00,上林里,雙溪區
,990,0.113970588235294,31.00,192,272,464.00,外柑里,雙溪區
,991,0.0639269406392694,14.00,172,219,391.00,長源里,雙溪區
,992,0.15017667844523,85.00,537,566,"1,103.00",泰平里,雙溪區
,993,0.188866799204771,95.00,499,503,"1,002.00",貢寮里,貢寮區
,994,0.123028391167192,39.00,191,317,508.00,吉林里,貢寮區
,995,0.128378378378378,57.00,360,444,804.00,雙玉里,貢寮區
,996,0.105263157894737,28.00,199,266,465.00,龍崗里,貢寮區
,997,0.172680412371134,67.00,375,388,763.00,龍門里,貢寮區
,998,0.146211312700107,137.00,987,937,"1,924.00",福隆里,貢寮區
,999,0.173038229376258,172.00,971,994,"1,965.00",仁里里,貢寮區
,1000,0.15304347826087,176.00,1213,1150,"2,363.00",真理里,貢寮區
,1001,0.123042505592841,55.00,538,447,985.00,福連里,貢寮區
,1002,0.0819672131147541,40.00,359,488,847.00,美豐里,貢寮區
,1003,0.131849315068493,77.00,550,584,"1,134.00",和美里,貢寮區
,1004,0.214814814814815,58.00,303,270,573.00,和平里,金山區
,1005,0.167082294264339,67.00,429,401,830.00,大同里,金山區
,1006,0.0693069306930693,21.00,293,303,596.00,豐漁里,金山區
,1007,0.117082533589251,122.00,1047,1042,"2,089.00",磺港里,金山區
,1008,0.184713375796178,406.00,2428,2198,"4,626.00",美田里,金山區
,1009,0.186023622047244,189.00,975,1016,"1,991.00",五湖里,金山區
,1010,0.210013908205841,151.00,685,719,"1,404.00",重和里,金山區
,1011,0.15948275862069,37.00,221,232,453.00,兩湖里,金山區
,1012,0.13317191283293,55.00,329,413,742.00,六股里,金山區
,1013,0.131964809384164,45.00,396,341,737.00,三界里,金山區
,1014,0.127744510978044,64.00,446,501,947.00,清泉里,金山區
,1015,0.184313725490196,47.00,275,255,530.00,萬壽里,金山區
,1016,0.183333333333333,22.00,91,120,211.00,西湖里,金山區
,1017,0.0980392156862745,35.00,302,357,659.00,永興里,金山區
,1019,0.174940898345154,444.00,2624,2538,"5,162.00",萬里里,萬里區
,1020,0.190834473324213,279.00,1421,1462,"2,883.00",龜吼里,萬里區
,1021,0.145,261.00,1915,1800,"3,715.00",野柳里,萬里區
,1022,0.13822629969419,226.00,1580,1635,"3,215.00",大鵬里,萬里區
,1023,0.125,44.00,300,352,652.00,磺潭里,萬里區
,1024,0.126644736842105,77.00,490,608,"1,098.00",雙興里,萬里區
,1025,0.103703703703704,42.00,330,405,735.00,溪底里,萬里區
,1026,0.165991902834008,41.00,227,247,474.00,崁脚里,萬里區
,1027,0.120184899845917,78.00,661,649,"1,310.00",中幅里,萬里區
,1028,0.180825242718447,298.00,1643,1648,"3,291.00",北基里,萬里區
,1029,0.224981188863807,299.00,1393,1329,"2,722.00",烏來里,烏來區
,1030,0.189336235038085,174.00,915,919,"1,834.00",忠治里,烏來區
,1031,0.0920716112531969,36.00,368,391,759.00,福山里,烏來區
,1032,0.166666666666667,49.00,311,294,605.00,信賢里,烏來區
,1033,0.0863309352517986,12.00,111,139,250.00,孝義里,烏來區
